order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,price_category,discount_applied_status
ORD115408,11-09-2020,New Balance,Model-206,Lifestyle,Women,7,White,141,10,126.9,3,380.7,Cash,Online,UAE,Medium,5.0,Mid,1
ORD115409,19-05-2018,Nike,Model-484,Lifestyle,Unisex,8,Blue,165,20,132.0,3,396.0,Wallet,Retail Store,India,Medium,3.7,Mid,1
ORD115410,29-03-2023,Puma,Model-234,Basketball,Women,9,White,121,20,96.8,1,96.8,Cash,Retail Store,Pakistan,Medium,3.9,Mid,1
ORD115411,29-11-2022,Reebok,Model-662,Training,Men,11,White,65,5,61.75,2,123.5,Bank Transfer,Retail Store,UK,Medium,4.7,Low,1
ORD115412,22-11-2022,ASICS,Model-868,Gym,Men,9,Black,181,15,153.85,1,153.85,Wallet,Online,Pakistan,Low,4.6,High,1
ORD115413,20-08-2018,New Balance,Model-504,Lifestyle,Women,6,Red,112,20,89.6,2,179.2,Wallet,Online,USA,High,4.2,Mid,1
ORD115414,03-02-2022,Adidas,Model-717,Gym,Women,6,Red,194,20,155.2,3,465.6,Bank Transfer,Online,USA,Medium,4.3,High,1
ORD115415,03-09-2022,New Balance,Model-699,Running,Women,6,Blue,115,20,92.0,1,92.0,Bank Transfer,Retail Store,USA,High,4.2,Mid,1
ORD115416,06-10-2025,Puma,Model-665,Basketball,Men,11,Black,84,5,79.8,3,239.4,Card,Retail Store,India,Medium,3.9,Mid,1
ORD115417,28-02-2018,New Balance,Model-463,Lifestyle,Women,10,Red,215,0,215.0,3,645.0,Bank Transfer,Retail Store,India,Medium,3.8,High,0
ORD115418,21-02-2022,Reebok,Model-287,Training,Women,7,Grey,173,0,173.0,3,519.0,Bank Transfer,Retail Store,Pakistan,High,4.1,High,0
ORD115419,22-06-2018,ASICS,Model-348,Running,Men,8,Red,215,30,150.5,4,602.0,Cash,Online,UAE,Low,3.9,High,1
ORD115420,12-04-2020,ASICS,Model-107,Lifestyle,Women,7,Grey,205,15,174.25,4,697.0,Wallet,Online,Pakistan,High,3.1,High,1
ORD115421,14-05-2018,New Balance,Model-196,Running,Unisex,8,Grey,98,15,83.3,2,166.6,Wallet,Retail Store,Pakistan,Medium,3.2,Mid,1
ORD115422,22-11-2019,New Balance,Model-376,Training,Women,9,Black,101,20,80.8,1,80.8,Card,Retail Store,Germany,Medium,4.6,Mid,1
ORD115423,21-02-2024,ASICS,Model-395,Lifestyle,Women,7,Black,191,10,171.9,2,343.8,Wallet,Online,UAE,High,4.0,High,1
ORD115424,24-11-2018,Puma,Model-277,Gym,Men,7,Red,169,30,118.3,4,473.2,Card,Online,Pakistan,Low,4.0,Mid,1
ORD115425,02-01-2018,Nike,Model-648,Training,Women,7,Black,173,15,147.05,3,441.15,Wallet,Retail Store,USA,High,4.4,Mid,1
ORD115426,25-09-2021,Puma,Model-276,Training,Unisex,7,Black,76,10,68.4,4,273.6,Card,Online,USA,Medium,5.0,Low,1
ORD115427,11-01-2021,New Balance,Model-895,Gym,Women,10,Blue,124,30,86.8,1,86.8,Wallet,Retail Store,UK,High,4.0,Mid,1
ORD115428,27-10-2023,Adidas,Model-490,Gym,Unisex,9,White,197,0,197.0,4,788.0,Cash,Online,USA,Medium,3.4,High,0
ORD115429,20-10-2019,New Balance,Model-554,Running,Women,11,Grey,85,20,68.0,1,68.0,Wallet,Online,Pakistan,Low,3.3,Low,1
ORD115430,10-03-2024,Adidas,Model-272,Running,Unisex,8,Red,171,5,162.45,1,162.45,Card,Retail Store,USA,High,3.4,High,1
ORD115431,13-12-2025,New Balance,Model-860,Training,Women,11,Red,117,15,99.45,2,198.9,Bank Transfer,Online,India,Medium,3.3,Mid,1
ORD115432,01-06-2018,Reebok,Model-731,Lifestyle,Women,8,Blue,204,5,193.8,1,193.8,Bank Transfer,Retail Store,India,High,4.6,High,1
ORD115433,26-05-2025,Nike,Model-839,Lifestyle,Unisex,10,Red,74,15,62.9,1,62.9,Wallet,Online,UK,Medium,4.7,Low,1
ORD115434,04-02-2025,New Balance,Model-428,Basketball,Unisex,6,Grey,105,20,84.0,3,252.0,Wallet,Online,UK,Low,4.0,Mid,1
ORD115435,20-03-2025,Reebok,Model-470,Training,Women,6,Red,78,0,78.0,2,156.0,Card,Retail Store,USA,Low,3.3,Mid,0
ORD115436,18-02-2026,Adidas,Model-104,Running,Unisex,7,Blue,112,10,100.8,2,201.6,Wallet,Online,Germany,High,3.8,Mid,1
ORD115437,23-03-2019,Puma,Model-762,Lifestyle,Unisex,6,White,152,20,121.6,3,364.8,Wallet,Online,Germany,Medium,3.4,Mid,1
ORD115438,05-01-2021,Adidas,Model-361,Gym,Unisex,6,Grey,109,30,76.3,3,228.9,Card,Online,India,High,3.3,Mid,1
ORD115439,23-05-2024,Puma,Model-692,Running,Unisex,11,Black,177,20,141.6,3,424.8,Wallet,Retail Store,UAE,High,4.4,Mid,1
ORD115440,21-12-2024,ASICS,Model-404,Gym,Women,6,White,216,30,151.2,4,604.8,Card,Online,Pakistan,Medium,4.8,High,1
ORD115441,23-09-2024,ASICS,Model-112,Training,Women,10,Blue,146,15,124.1,4,496.4,Bank Transfer,Online,Germany,Medium,5.0,Mid,1
ORD115442,20-04-2020,Reebok,Model-731,Training,Men,9,Grey,206,10,185.4,3,556.2,Bank Transfer,Retail Store,UAE,High,3.9,High,1
ORD115443,26-02-2021,ASICS,Model-126,Lifestyle,Women,8,White,143,15,121.55,2,243.1,Cash,Online,UK,Low,4.6,Mid,1
ORD115444,06-09-2020,Reebok,Model-406,Gym,Unisex,6,Blue,174,15,147.9,3,443.7,Card,Online,UK,Low,4.2,Mid,1
ORD115445,03-09-2021,Puma,Model-489,Gym,Unisex,9,Black,92,15,78.2,1,78.2,Wallet,Retail Store,Germany,Medium,3.2,Mid,1
ORD115446,20-11-2020,New Balance,Model-687,Training,Men,9,Grey,108,20,86.4,2,172.8,Wallet,Retail Store,Germany,Low,4.1,Mid,1
ORD115447,26-08-2018,Puma,Model-349,Training,Women,6,Black,65,20,52.0,3,156.0,Bank Transfer,Online,Germany,Low,3.8,Low,1
ORD115448,22-07-2022,ASICS,Model-632,Running,Unisex,6,Red,165,10,148.5,1,148.5,Card,Online,Germany,Low,4.7,Mid,1
ORD115449,16-02-2019,ASICS,Model-905,Running,Men,10,Blue,68,15,57.8,2,115.6,Cash,Online,UK,Medium,3.3,Low,1
ORD115450,23-05-2024,Adidas,Model-244,Training,Women,10,Black,155,20,124.0,3,372.0,Wallet,Online,UK,Medium,4.7,Mid,1
ORD115451,03-10-2025,Nike,Model-329,Basketball,Unisex,8,White,200,15,170.0,3,510.0,Card,Online,India,High,4.9,High,1
ORD115452,02-08-2019,New Balance,Model-258,Gym,Unisex,7,White,65,10,58.5,2,117.0,Wallet,Online,India,High,4.6,Low,1
ORD115453,20-02-2018,ASICS,Model-704,Training,Men,6,Blue,165,30,115.5,4,462.0,Card,Retail Store,India,Low,3.4,Mid,1
ORD115454,07-06-2022,New Balance,Model-868,Running,Unisex,8,Grey,104,10,93.6,2,187.2,Wallet,Online,Germany,Low,4.9,Mid,1
ORD115455,26-08-2019,ASICS,Model-829,Gym,Men,9,Red,94,10,84.6,2,169.2,Cash,Retail Store,UAE,Medium,4.5,Mid,1
ORD115456,14-11-2026,Puma,Model-234,Running,Men,11,Red,192,0,192.0,2,384.0,Card,Online,UAE,High,3.2,High,0
ORD115457,05-03-2024,New Balance,Model-256,Training,Men,6,Black,157,0,157.0,1,157.0,Card,Online,India,High,3.1,High,0
ORD115458,15-09-2020,ASICS,Model-755,Gym,Women,11,Grey,80,5,76.0,1,76.0,Card,Retail Store,Germany,Low,4.8,Mid,1
ORD115459,25-06-2021,Puma,Model-261,Training,Unisex,11,Black,62,20,49.6,2,99.2,Card,Retail Store,UAE,High,3.5,Low,1
ORD115460,21-09-2025,Puma,Model-201,Gym,Unisex,6,Red,219,15,186.15,2,372.3,Cash,Online,UAE,Medium,4.1,High,1
ORD115461,02-11-2020,Reebok,Model-935,Basketball,Women,9,Red,116,20,92.8,2,185.6,Wallet,Retail Store,India,Low,3.3,Mid,1
ORD115462,21-08-2019,New Balance,Model-535,Basketball,Women,11,White,197,0,197.0,4,788.0,Cash,Retail Store,USA,Low,3.6,High,0
ORD115463,13-04-2019,Adidas,Model-630,Running,Unisex,11,Red,123,0,123.0,1,123.0,Bank Transfer,Retail Store,UAE,Medium,4.6,Mid,0
ORD115464,06-08-2018,Reebok,Model-381,Lifestyle,Women,9,Black,141,0,141.0,4,564.0,Card,Online,Germany,Low,3.9,Mid,0
ORD115465,20-06-2023,Puma,Model-357,Gym,Women,6,Grey,117,15,99.45,4,397.8,Card,Retail Store,UAE,Low,4.5,Mid,1
ORD115466,15-09-2023,Adidas,Model-841,Running,Women,9,Grey,142,5,134.9,3,404.7,Cash,Retail Store,USA,Low,4.2,Mid,1
ORD115467,21-04-2023,Reebok,Model-365,Running,Men,7,Blue,176,5,167.2,2,334.4,Cash,Retail Store,India,High,4.9,High,1
ORD115468,15-02-2021,Puma,Model-672,Training,Unisex,8,Grey,203,15,172.55,4,690.2,Cash,Online,Pakistan,Medium,4.8,High,1
ORD115469,13-07-2022,Puma,Model-982,Lifestyle,Men,6,Grey,188,15,159.8,3,479.4,Cash,Retail Store,Pakistan,Low,4.2,High,1
ORD115470,08-01-2022,Puma,Model-686,Gym,Women,11,Red,186,5,176.7,4,706.8,Card,Retail Store,Germany,Low,3.9,High,1
ORD115471,01-05-2021,ASICS,Model-244,Lifestyle,Unisex,11,Black,69,10,62.1,4,248.4,Bank Transfer,Retail Store,India,Medium,3.6,Low,1
ORD115472,20-09-2024,New Balance,Model-675,Lifestyle,Men,11,Red,184,20,147.2,4,588.8,Cash,Retail Store,UK,High,4.7,Mid,1
ORD115473,16-12-2026,Nike,Model-349,Basketball,Women,9,Grey,159,10,143.1,2,286.2,Wallet,Online,Germany,High,3.4,Mid,1
ORD115474,06-08-2018,Reebok,Model-636,Lifestyle,Women,10,Grey,70,0,70.0,1,70.0,Cash,Retail Store,India,High,4.9,Low,0
ORD115475,08-01-2020,Puma,Model-226,Basketball,Unisex,11,Grey,131,15,111.35,1,111.35,Wallet,Retail Store,Germany,Low,3.1,Mid,1
ORD115476,30-09-2026,ASICS,Model-573,Basketball,Unisex,8,Grey,122,15,103.7,3,311.1,Card,Online,UAE,High,3.0,Mid,1
ORD115477,02-10-2025,Puma,Model-638,Gym,Unisex,11,White,102,20,81.6,4,326.4,Wallet,Retail Store,India,High,3.5,Mid,1
ORD115478,17-04-2021,New Balance,Model-151,Lifestyle,Unisex,6,Red,122,20,97.6,3,292.8,Wallet,Online,UK,Medium,4.5,Mid,1
ORD115479,29-09-2026,Nike,Model-853,Running,Women,8,Grey,191,20,152.8,3,458.4,Bank Transfer,Online,Germany,Medium,3.1,High,1
ORD115480,17-04-2023,ASICS,Model-819,Gym,Men,6,Grey,100,10,90.0,3,270.0,Bank Transfer,Retail Store,UK,Medium,3.5,Mid,1
ORD115481,20-05-2022,ASICS,Model-820,Gym,Women,10,Black,89,10,80.1,4,320.4,Bank Transfer,Online,USA,Low,4.3,Mid,1
ORD115482,23-03-2026,Reebok,Model-769,Lifestyle,Women,10,White,194,0,194.0,1,194.0,Wallet,Retail Store,Pakistan,High,4.2,High,0
ORD115483,19-08-2020,Puma,Model-897,Basketball,Unisex,11,White,121,15,102.85,2,205.7,Bank Transfer,Retail Store,India,Low,4.2,Mid,1
ORD115484,17-06-2025,Reebok,Model-266,Basketball,Women,8,Red,202,10,181.8,2,363.6,Wallet,Retail Store,USA,Low,3.4,High,1
ORD115485,10-06-2019,Adidas,Model-955,Basketball,Men,10,Red,111,15,94.35,2,188.7,Cash,Retail Store,Germany,Medium,4.8,Mid,1
ORD115486,24-12-2018,Puma,Model-407,Lifestyle,Unisex,6,Blue,76,10,68.4,1,68.4,Bank Transfer,Retail Store,Germany,Low,4.5,Low,1
ORD115487,01-12-2021,Nike,Model-320,Training,Unisex,11,Red,206,15,175.1,2,350.2,Bank Transfer,Retail Store,UK,High,4.8,High,1
ORD115488,06-01-2019,Reebok,Model-491,Gym,Men,9,Blue,88,30,61.6,4,246.4,Bank Transfer,Retail Store,USA,High,3.0,Low,1
ORD115489,31-10-2021,Adidas,Model-978,Gym,Unisex,7,Grey,134,5,127.3,1,127.3,Card,Retail Store,UAE,Medium,4.7,Mid,1
ORD115490,31-01-2024,Reebok,Model-436,Basketball,Unisex,9,Grey,155,0,155.0,2,310.0,Wallet,Online,UAE,High,3.9,High,0
ORD115491,23-03-2024,Reebok,Model-588,Running,Unisex,6,Blue,142,30,99.4,2,198.8,Card,Retail Store,UK,Low,4.7,Mid,1
ORD115492,20-12-2021,ASICS,Model-381,Gym,Women,6,White,178,5,169.1,4,676.4,Bank Transfer,Online,UAE,Low,3.1,High,1
ORD115493,05-07-2025,New Balance,Model-395,Gym,Women,8,Grey,193,10,173.7,2,347.4,Wallet,Online,Pakistan,High,3.6,High,1
ORD115494,16-03-2022,Reebok,Model-181,Lifestyle,Men,6,Grey,188,20,150.4,1,150.4,Wallet,Online,USA,Medium,3.9,High,1
ORD115495,08-12-2020,Adidas,Model-463,Gym,Women,11,White,158,0,158.0,3,474.0,Wallet,Online,Germany,Medium,4.7,High,0
ORD115496,08-04-2021,Puma,Model-685,Lifestyle,Unisex,8,White,149,0,149.0,4,596.0,Bank Transfer,Online,USA,High,3.1,Mid,0
ORD115497,14-05-2019,Nike,Model-805,Running,Unisex,9,Blue,214,0,214.0,1,214.0,Card,Online,Pakistan,High,3.6,High,0
ORD115498,29-03-2020,Adidas,Model-917,Lifestyle,Unisex,8,Blue,122,5,115.9,1,115.9,Bank Transfer,Online,Germany,High,3.7,Mid,1
ORD115499,11-08-2026,Adidas,Model-514,Training,Women,6,Red,101,30,70.7,3,212.1,Wallet,Online,India,High,3.2,Low,1
ORD115500,13-04-2023,Nike,Model-150,Basketball,Unisex,6,White,154,5,146.3,4,585.2,Bank Transfer,Online,USA,Low,3.7,Mid,1
ORD115501,23-05-2020,New Balance,Model-201,Basketball,Unisex,9,Grey,111,0,111.0,4,444.0,Wallet,Online,India,Low,3.5,Mid,0
ORD115502,02-01-2024,Puma,Model-829,Lifestyle,Men,8,Grey,135,10,121.5,4,486.0,Wallet,Retail Store,UAE,High,3.2,Mid,1
ORD115503,21-06-2026,Puma,Model-252,Gym,Women,9,White,178,20,142.4,3,427.2,Card,Online,Germany,Low,3.9,Mid,1
ORD115504,31-12-2024,New Balance,Model-896,Basketball,Men,10,White,133,30,93.1,1,93.1,Cash,Retail Store,India,High,3.2,Mid,1
ORD115505,23-09-2026,Nike,Model-595,Training,Men,10,White,68,15,57.8,4,231.2,Cash,Online,UAE,Medium,4.9,Low,1
ORD115506,02-01-2021,New Balance,Model-479,Running,Unisex,9,White,134,5,127.3,2,254.6,Bank Transfer,Online,USA,High,4.3,Mid,1
ORD115507,20-08-2018,Reebok,Model-829,Lifestyle,Women,8,Blue,154,0,154.0,2,308.0,Bank Transfer,Online,Germany,Medium,3.1,High,0
ORD115508,20-09-2019,Reebok,Model-656,Running,Women,6,Black,172,30,120.4,4,481.6,Card,Online,India,Low,3.1,Mid,1
ORD115509,05-04-2018,Adidas,Model-211,Basketball,Men,8,Black,186,5,176.7,2,353.4,Cash,Online,UAE,Medium,4.9,High,1
ORD115510,09-10-2025,Puma,Model-336,Gym,Women,7,Grey,117,20,93.6,2,187.2,Card,Online,Pakistan,Medium,4.8,Mid,1
ORD115511,30-04-2021,Puma,Model-655,Basketball,Men,6,Blue,116,0,116.0,2,232.0,Card,Online,Pakistan,Medium,4.4,Mid,0
ORD115512,08-03-2021,New Balance,Model-583,Gym,Women,11,Grey,113,10,101.7,4,406.8,Wallet,Retail Store,UK,Low,4.6,Mid,1
ORD115513,02-10-2019,Puma,Model-803,Lifestyle,Women,10,Red,136,15,115.6,3,346.8,Wallet,Online,Germany,Medium,3.4,Mid,1
ORD115514,05-07-2020,Nike,Model-118,Running,Unisex,6,Black,214,0,214.0,3,642.0,Wallet,Online,UK,Low,4.7,High,0
ORD115515,20-12-2019,Puma,Model-848,Gym,Unisex,11,Black,213,0,213.0,4,852.0,Wallet,Retail Store,Pakistan,Low,4.3,High,0
ORD115516,04-05-2025,Adidas,Model-849,Basketball,Women,11,White,64,0,64.0,1,64.0,Card,Online,Germany,High,3.5,Low,0
ORD115517,09-09-2022,ASICS,Model-813,Basketball,Men,8,Black,88,5,83.6,2,167.2,Wallet,Retail Store,UK,Medium,4.9,Mid,1
ORD115518,04-12-2023,Adidas,Model-317,Basketball,Unisex,11,White,60,0,60.0,4,240.0,Cash,Online,UAE,Medium,3.1,Low,0
ORD115519,01-02-2023,ASICS,Model-554,Gym,Men,8,Red,114,10,102.6,4,410.4,Bank Transfer,Retail Store,UAE,Low,4.0,Mid,1
ORD115520,07-07-2025,Adidas,Model-348,Running,Unisex,11,Blue,125,5,118.75,3,356.25,Cash,Retail Store,UK,Medium,3.4,Mid,1
ORD115521,27-04-2019,Nike,Model-666,Basketball,Men,6,Grey,199,5,189.05,2,378.1,Wallet,Online,India,Medium,3.4,High,1
ORD115522,29-05-2022,Nike,Model-461,Basketball,Women,9,Red,186,20,148.8,1,148.8,Card,Retail Store,UAE,Medium,3.7,Mid,1
ORD115523,02-05-2021,Puma,Model-723,Training,Men,8,Black,190,0,190.0,3,570.0,Cash,Retail Store,Pakistan,High,4.0,High,0
ORD115524,22-03-2023,Reebok,Model-380,Gym,Women,11,Red,208,15,176.8,2,353.6,Card,Online,India,High,3.1,High,1
ORD115525,22-03-2018,Puma,Model-808,Training,Unisex,8,Red,143,0,143.0,1,143.0,Wallet,Online,UK,Low,4.3,Mid,0
ORD115526,12-08-2020,ASICS,Model-339,Basketball,Men,11,Red,158,5,150.1,2,300.2,Card,Retail Store,UK,Low,4.5,High,1
ORD115527,20-11-2018,ASICS,Model-523,Running,Unisex,7,Blue,218,10,196.2,4,784.8,Cash,Retail Store,UK,Low,4.4,High,1
ORD115528,07-05-2025,Adidas,Model-215,Lifestyle,Men,9,Black,76,15,64.6,3,193.8,Wallet,Online,UK,Low,4.1,Low,1
ORD115529,10-08-2021,Reebok,Model-894,Gym,Women,11,Grey,103,0,103.0,4,412.0,Bank Transfer,Online,India,Medium,3.6,Mid,0
ORD115530,19-03-2021,Puma,Model-497,Basketball,Men,11,Red,151,20,120.8,2,241.6,Card,Retail Store,Pakistan,Low,4.0,Mid,1
ORD115531,14-04-2026,ASICS,Model-129,Running,Women,6,Black,194,5,184.3,2,368.6,Cash,Online,Germany,Medium,4.8,High,1
ORD115532,10-12-2020,ASICS,Model-315,Gym,Women,9,Black,142,10,127.8,2,255.6,Cash,Online,India,High,4.4,Mid,1
ORD115533,28-09-2019,Reebok,Model-346,Basketball,Women,10,Red,64,30,44.8,2,89.6,Cash,Retail Store,Germany,High,4.1,Low,1
ORD115534,17-10-2026,ASICS,Model-968,Basketball,Unisex,6,White,118,10,106.2,2,212.4,Cash,Retail Store,USA,Medium,3.7,Mid,1
ORD115535,31-05-2022,Reebok,Model-520,Running,Unisex,10,Grey,87,5,82.65,3,247.95,Bank Transfer,Retail Store,UK,Medium,3.1,Mid,1
ORD115536,18-06-2026,Adidas,Model-567,Running,Unisex,10,Grey,167,10,150.3,3,450.9,Wallet,Retail Store,India,High,4.6,High,1
ORD115537,20-05-2025,ASICS,Model-811,Lifestyle,Women,8,Blue,164,20,131.2,1,131.2,Bank Transfer,Retail Store,UK,High,3.2,Mid,1
ORD115538,01-02-2023,Puma,Model-710,Lifestyle,Men,9,Blue,151,15,128.35,2,256.7,Wallet,Retail Store,Pakistan,Low,4.0,Mid,1
ORD115539,12-02-2026,Adidas,Model-566,Running,Women,9,Black,156,15,132.6,2,265.2,Wallet,Retail Store,India,Low,4.4,Mid,1
ORD115540,27-07-2023,Nike,Model-496,Gym,Women,10,Blue,115,5,109.25,3,327.75,Wallet,Online,Pakistan,High,3.8,Mid,1
ORD115541,01-05-2024,ASICS,Model-151,Gym,Women,10,Black,174,10,156.6,4,626.4,Cash,Online,USA,High,4.4,High,1
ORD115542,10-12-2021,Reebok,Model-570,Running,Women,9,Blue,84,30,58.8,1,58.8,Wallet,Retail Store,India,High,4.1,Low,1
ORD115543,21-11-2021,Nike,Model-392,Running,Women,11,White,131,5,124.45,2,248.9,Bank Transfer,Online,Pakistan,Low,3.7,Mid,1
ORD115544,07-11-2022,New Balance,Model-217,Running,Unisex,6,Grey,207,0,207.0,1,207.0,Wallet,Retail Store,Pakistan,Medium,3.2,High,0
ORD115545,02-08-2022,Adidas,Model-358,Gym,Women,6,Red,114,20,91.2,4,364.8,Bank Transfer,Retail Store,India,High,3.3,Mid,1
ORD115546,18-02-2021,Puma,Model-870,Lifestyle,Men,9,Black,183,20,146.4,4,585.6,Bank Transfer,Retail Store,Germany,Medium,4.5,Mid,1
ORD115547,15-07-2022,Adidas,Model-756,Training,Women,10,Blue,157,5,149.15,2,298.3,Cash,Online,Pakistan,Low,4.4,Mid,1
ORD115548,25-03-2019,Puma,Model-648,Training,Unisex,7,White,73,5,69.35,3,208.05,Cash,Retail Store,Germany,Low,4.5,Low,1
ORD115549,30-05-2022,Puma,Model-848,Gym,Women,10,Grey,141,30,98.7,4,394.8,Cash,Retail Store,India,High,4.8,Mid,1
ORD115550,17-06-2025,Adidas,Model-635,Basketball,Men,10,Red,133,0,133.0,1,133.0,Card,Online,USA,Medium,4.1,Mid,0
ORD115551,20-04-2018,Reebok,Model-102,Gym,Women,9,Grey,133,15,113.05,3,339.15,Cash,Online,Pakistan,Low,3.6,Mid,1
ORD115552,25-04-2025,Reebok,Model-513,Training,Unisex,9,Blue,89,0,89.0,3,267.0,Wallet,Retail Store,UAE,Low,4.7,Mid,0
ORD115553,23-11-2018,New Balance,Model-503,Lifestyle,Unisex,11,Red,160,15,136.0,2,272.0,Cash,Retail Store,India,High,3.1,Mid,1
ORD115554,07-10-2026,Nike,Model-289,Gym,Unisex,6,White,96,10,86.4,1,86.4,Wallet,Online,Pakistan,High,4.8,Mid,1
ORD115555,22-07-2022,ASICS,Model-182,Training,Unisex,8,Blue,185,20,148.0,4,592.0,Wallet,Online,Germany,High,3.9,Mid,1
ORD115556,07-09-2025,Reebok,Model-244,Gym,Men,8,Red,178,0,178.0,2,356.0,Card,Online,Germany,Low,3.4,High,0
ORD115557,03-04-2026,Puma,Model-937,Basketball,Men,7,Blue,82,5,77.9,4,311.6,Card,Online,UAE,Medium,4.2,Mid,1
ORD115558,16-08-2021,ASICS,Model-361,Lifestyle,Women,10,Grey,217,10,195.3,4,781.2,Cash,Retail Store,Pakistan,Low,4.6,High,1
ORD115559,10-01-2020,Adidas,Model-849,Basketball,Unisex,8,Black,115,15,97.75,3,293.25,Cash,Online,Germany,Low,3.8,Mid,1
ORD115560,05-03-2023,Puma,Model-731,Running,Women,11,Blue,102,5,96.9,2,193.8,Cash,Online,USA,High,3.6,Mid,1
ORD115561,14-06-2021,Reebok,Model-264,Gym,Men,11,Black,204,10,183.6,3,550.8,Card,Retail Store,Pakistan,Medium,3.0,High,1
ORD115562,31-03-2026,Nike,Model-202,Lifestyle,Women,9,Black,216,10,194.4,4,777.6,Card,Retail Store,UAE,High,3.8,High,1
ORD115563,24-05-2024,Nike,Model-451,Training,Unisex,10,White,203,0,203.0,3,609.0,Cash,Retail Store,UAE,Low,4.9,High,0
ORD115564,26-10-2024,Reebok,Model-115,Gym,Men,11,White,207,0,207.0,1,207.0,Wallet,Online,UK,High,3.1,High,0
ORD115565,08-11-2019,ASICS,Model-938,Gym,Women,9,Grey,96,20,76.8,2,153.6,Card,Retail Store,USA,Low,4.6,Mid,1
ORD115566,26-08-2023,Puma,Model-920,Running,Women,7,White,78,30,54.6,4,218.4,Cash,Retail Store,USA,Low,3.6,Low,1
ORD115567,03-05-2023,Adidas,Model-766,Lifestyle,Women,6,White,106,10,95.4,2,190.8,Cash,Retail Store,UK,Low,4.9,Mid,1
ORD115568,10-08-2025,Adidas,Model-491,Running,Women,6,Blue,197,15,167.45,2,334.9,Bank Transfer,Retail Store,Germany,Low,3.1,High,1
ORD115569,15-10-2021,ASICS,Model-973,Gym,Men,9,Grey,112,5,106.4,3,319.2,Bank Transfer,Retail Store,USA,Low,3.0,Mid,1
ORD115570,29-03-2026,Puma,Model-304,Running,Men,9,Grey,177,10,159.3,1,159.3,Bank Transfer,Retail Store,Germany,Low,4.6,High,1
ORD115571,03-06-2019,ASICS,Model-302,Basketball,Women,6,Grey,73,20,58.4,4,233.6,Card,Retail Store,UK,Low,3.6,Low,1
ORD115572,05-11-2024,Adidas,Model-739,Training,Unisex,8,Grey,205,20,164.0,3,492.0,Bank Transfer,Retail Store,UAE,Low,4.5,High,1
ORD115573,18-03-2022,ASICS,Model-648,Lifestyle,Women,10,Black,147,10,132.3,1,132.3,Wallet,Online,USA,High,4.2,Mid,1
ORD115574,21-11-2019,Puma,Model-858,Basketball,Women,7,White,94,15,79.9,1,79.9,Card,Retail Store,India,Low,3.4,Mid,1
ORD115575,08-07-2024,Nike,Model-422,Basketball,Unisex,11,Blue,146,5,138.7,3,416.1,Bank Transfer,Retail Store,UK,High,4.8,Mid,1
ORD115576,04-02-2026,Puma,Model-102,Gym,Unisex,9,Black,62,5,58.9,1,58.9,Wallet,Retail Store,UAE,High,4.1,Low,1
ORD115577,17-02-2026,New Balance,Model-953,Gym,Women,10,Blue,89,5,84.55,1,84.55,Card,Retail Store,UAE,Low,3.5,Mid,1
ORD115578,02-07-2019,Reebok,Model-396,Gym,Women,11,Blue,123,10,110.7,2,221.4,Card,Retail Store,Pakistan,Low,4.8,Mid,1
ORD115579,25-10-2024,Nike,Model-835,Basketball,Men,7,Blue,218,5,207.1,3,621.3,Card,Online,Germany,High,4.1,High,1
ORD115580,29-07-2022,Reebok,Model-498,Basketball,Men,6,Blue,109,5,103.55,2,207.1,Card,Retail Store,UAE,Low,3.8,Mid,1
ORD115581,03-10-2025,Nike,Model-859,Running,Unisex,10,Blue,67,5,63.65,2,127.3,Card,Retail Store,UK,High,4.0,Low,1
ORD115582,08-12-2026,Puma,Model-133,Lifestyle,Women,7,Blue,101,20,80.8,3,242.4,Card,Retail Store,Pakistan,Low,4.5,Mid,1
ORD115583,10-08-2019,Reebok,Model-605,Basketball,Men,6,Black,176,20,140.8,4,563.2,Cash,Online,UAE,Medium,4.2,Mid,1
ORD115584,10-10-2026,New Balance,Model-142,Gym,Women,6,Blue,156,20,124.8,1,124.8,Bank Transfer,Online,India,Low,5.0,Mid,1
ORD115585,09-05-2019,Adidas,Model-802,Basketball,Unisex,8,White,128,5,121.6,3,364.8,Cash,Retail Store,Germany,High,4.2,Mid,1
ORD115586,09-08-2020,Reebok,Model-985,Training,Women,10,Black,93,5,88.35,1,88.35,Card,Retail Store,UK,Low,4.6,Mid,1
ORD115587,28-11-2019,Nike,Model-149,Basketball,Unisex,7,Red,127,0,127.0,3,381.0,Bank Transfer,Retail Store,Pakistan,Medium,4.2,Mid,0
ORD115588,25-11-2022,Puma,Model-412,Lifestyle,Women,9,Black,106,30,74.2,2,148.4,Bank Transfer,Retail Store,Pakistan,Low,3.1,Low,1
ORD115589,01-06-2020,Adidas,Model-948,Lifestyle,Unisex,9,White,168,20,134.4,2,268.8,Cash,Retail Store,Germany,High,4.9,Mid,1
ORD115590,21-05-2020,Adidas,Model-432,Training,Men,8,Grey,166,0,166.0,3,498.0,Bank Transfer,Online,UAE,Medium,3.1,High,0
ORD115591,02-12-2025,ASICS,Model-740,Basketball,Women,11,Grey,103,10,92.7,2,185.4,Wallet,Retail Store,India,Low,4.0,Mid,1
